2024-04-01 18:23:07,294 - Episode: 162, Total Reward: 0.0, Epsilon: 0.4440, Average Loss: 126.4005
2024-04-01 18:23:38,673 - Episode: 163, Total Reward: 0.0, Epsilon: 0.4417, Average Loss: 0.5691
2024-04-01 18:23:41,755 - Episode: 164, Total Reward: 12.0, Epsilon: 0.4395, Average Loss: 72.9411
2024-04-01 18:23:54,622 - Episode: 165, Total Reward: 0.0, Epsilon: 0.4373, Average Loss: 6.9850
2024-04-01 18:23:59,033 - Episode: 166, Total Reward: 17.0, Epsilon: 0.4351, Average Loss: 1.4117
2024-04-01 18:24:19,411 - Episode: 167, Total Reward: 0.0, Epsilon: 0.4330, Average Loss: 0.2137
2024-04-01 18:24:55,421 - Episode: 168, Total Reward: 0.0, Epsilon: 0.4308, Average Loss: 30.0282
2024-04-01 18:25:23,810 - Episode: 169, Total Reward: 0.0, Epsilon: 0.4286, Average Loss: 28.6804
2024-04-01 18:25:54,107 - Episode: 170, Total Reward: 0.0, Epsilon: 0.4265, Average Loss: 7.9356
2024-04-01 18:26:06,769 - Episode: 171, Total Reward: 0.0, Epsilon: 0.4244, Average Loss: 1.6435
2024-04-01 18:26:16,861 - Episode: 172, Total Reward: 5.0, Epsilon: 0.4223, Average Loss: 17.0481
2024-04-01 18:26:26,546 - Episode: 173, Total Reward: 1.0, Epsilon: 0.4201, Average Loss: 0.0000
2024-04-01 18:26:47,555 - Episode: 174, Total Reward: 0.0, Epsilon: 0.4180, Average Loss: 0.5527
2024-04-01 18:27:22,040 - Episode: 175, Total Reward: 0.0, Epsilon: 0.4159, Average Loss: 0.0189
2024-04-01 18:27:45,209 - Episode: 176, Total Reward: 0.0, Epsilon: 0.4139, Average Loss: 0.3645
2024-04-01 18:28:05,286 - Episode: 177, Total Reward: 0.0, Epsilon: 0.4118, Average Loss: 1.3280
2024-04-01 18:28:08,386 - Episode: 178, Total Reward: 14.0, Epsilon: 0.4097, Average Loss: 0.8063
2024-04-01 18:28:39,252 - Episode: 179, Total Reward: 0.0, Epsilon: 0.4077, Average Loss: 1.5497
2024-04-01 18:28:43,012 - Episode: 180, Total Reward: 3.0, Epsilon: 0.4057, Average Loss: 0.8711
2024-04-01 18:28:49,562 - Episode: 181, Total Reward: 8.0, Epsilon: 0.4036, Average Loss: 2.1962
2024-04-01 18:29:11,223 - Episode: 182, Total Reward: 0.0, Epsilon: 0.4016, Average Loss: 0.1821
2024-04-01 18:29:34,374 - Episode: 183, Total Reward: 0.0, Epsilon: 0.3996, Average Loss: 0.2569
2024-04-01 18:29:37,387 - Episode: 184, Total Reward: 10.0, Epsilon: 0.3976, Average Loss: 0.1807
2024-04-01 18:29:55,367 - Episode: 185, Total Reward: 0.0, Epsilon: 0.3956, Average Loss: 0.0804
2024-04-01 18:30:03,784 - Episode: 186, Total Reward: 2.0, Epsilon: 0.3936, Average Loss: 0.4972
2024-04-01 18:30:07,855 - Episode: 187, Total Reward: 14.0, Epsilon: 0.3917, Average Loss: 0.0132
2024-04-01 18:30:34,505 - Episode: 188, Total Reward: 0.0, Epsilon: 0.3897, Average Loss: 0.0452
2024-04-01 18:30:43,974 - Episode: 189, Total Reward: 4.0, Epsilon: 0.3878, Average Loss: 0.1747
2024-04-01 18:31:00,901 - Episode: 190, Total Reward: 3.0, Epsilon: 0.3858, Average Loss: 0.0042
2024-04-01 18:31:21,399 - Episode: 191, Total Reward: 0.0, Epsilon: 0.3839, Average Loss: 0.5080
2024-04-01 18:31:47,204 - Episode: 192, Total Reward: 0.0, Epsilon: 0.3820, Average Loss: 0.0113
2024-04-01 18:32:11,575 - Episode: 193, Total Reward: 0.0, Epsilon: 0.3801, Average Loss: 0.0000
2024-04-01 18:32:29,323 - Episode: 194, Total Reward: 1.0, Epsilon: 0.3782, Average Loss: 0.1071
2024-04-01 18:32:49,756 - Episode: 195, Total Reward: 0.0, Epsilon: 0.3763, Average Loss: 0.0003
2024-04-01 18:33:08,221 - Episode: 196, Total Reward: 0.0, Epsilon: 0.3744, Average Loss: 0.0186
2024-04-01 18:33:17,379 - Episode: 197, Total Reward: 1.0, Epsilon: 0.3725, Average Loss: 0.1136
2024-04-01 18:33:33,093 - Episode: 198, Total Reward: 3.0, Epsilon: 0.3707, Average Loss: 0.0021
2024-04-01 18:33:57,724 - Episode: 199, Total Reward: 0.0, Epsilon: 0.3688, Average Loss: 0.0490
2024-04-01 18:34:19,807 - Episode: 200, Total Reward: 0.0, Epsilon: 0.3670, Average Loss: 0.3828
2024-04-01 18:34:44,312 - Episode: 201, Total Reward: 0.0, Epsilon: 0.3651, Average Loss: 753.9715
2024-04-01 18:34:54,003 - Episode: 202, Total Reward: 0.0, Epsilon: 0.3633, Average Loss: 4.8706
2024-04-01 18:35:11,753 - Episode: 203, Total Reward: 0.0, Epsilon: 0.3615, Average Loss: 89.1439
2024-04-01 18:35:44,774 - Episode: 204, Total Reward: 0.0, Epsilon: 0.3597, Average Loss: 111.9309
2024-04-01 18:36:03,284 - Episode: 205, Total Reward: 0.0, Epsilon: 0.3579, Average Loss: 84.6694
2024-04-01 18:36:31,610 - Episode: 206, Total Reward: 0.0, Epsilon: 0.3561, Average Loss: 20.2843
2024-04-01 18:36:35,099 - Episode: 207, Total Reward: 15.0, Epsilon: 0.3543, Average Loss: 36.8076
2024-04-01 18:37:02,889 - Episode: 208, Total Reward: 0.0, Epsilon: 0.3525, Average Loss: 51.2582
2024-04-01 18:37:31,197 - Episode: 209, Total Reward: 0.0, Epsilon: 0.3508, Average Loss: 0.2548
2024-04-01 18:37:55,074 - Episode: 210, Total Reward: 0.0, Epsilon: 0.3490, Average Loss: 7.5184
2024-04-01 18:38:14,250 - Episode: 211, Total Reward: 1.0, Epsilon: 0.3473, Average Loss: 7.5977
2024-04-01 18:38:17,046 - Episode: 212, Total Reward: 14.0, Epsilon: 0.3455, Average Loss: 0.4963
2024-04-01 18:38:55,605 - Episode: 213, Total Reward: 100.0, Epsilon: 0.3438, Average Loss: 1.4379
2024-04-01 18:38:57,982 - Episode: 214, Total Reward: 10.0, Epsilon: 0.3421, Average Loss: 0.0008
2024-04-01 18:39:23,529 - Episode: 215, Total Reward: 40.0, Epsilon: 0.3404, Average Loss: 0.0047
2024-04-01 18:39:48,119 - Episode: 216, Total Reward: 0.0, Epsilon: 0.3387, Average Loss: 1.1700
2024-04-01 18:39:53,210 - Episode: 217, Total Reward: 18.0, Epsilon: 0.3370, Average Loss: 0.0802
2024-04-01 18:40:21,507 - Episode: 218, Total Reward: 0.0, Epsilon: 0.3353, Average Loss: 1.5130
2024-04-01 18:40:35,099 - Episode: 219, Total Reward: 0.0, Epsilon: 0.3336, Average Loss: 0.3101
2024-04-01 18:40:39,006 - Episode: 220, Total Reward: 6.0, Epsilon: 0.3320, Average Loss: 0.0611
2024-04-01 18:40:54,664 - Episode: 221, Total Reward: 0.0, Epsilon: 0.3303, Average Loss: 0.2718
2024-04-01 18:41:30,950 - Episode: 222, Total Reward: 0.0, Epsilon: 0.3286, Average Loss: 0.0516
2024-04-01 18:41:44,637 - Episode: 223, Total Reward: 0.0, Epsilon: 0.3270, Average Loss: 0.9787
2024-04-01 18:42:03,198 - Episode: 224, Total Reward: 4.0, Epsilon: 0.3254, Average Loss: 0.1539
